"Model","Region","Scenario","Year","Item","Variable","value"
"IMAGE","SSA","SSP2_noT_CO2","2030","RIC","YENDO",2.50429046634117
"IMAGE","USA","SSP2_noT_CO2","2030","RIC","YENDO",8.10093017578125
"IMAGE","WLD","SSP2_noT_CO2","2030","RIC","YENDO",5.24688720703125
"IMAGE","BRA","SSP2_noT_noCO2","2030","RIC","YENDO",4.03276611328125
"IMAGE","CHN","SSP2_noT_noCO2","2030","RIC","YENDO",8.86580322265625
"IMAGE","IND","SSP2_noT_noCO2","2030","RIC","YENDO",4.01961486816406
"IMAGE","OAS","SSP2_noT_noCO2","2030","RIC","YENDO",4.68817413330078
"IMAGE","OSA","SSP2_noT_noCO2","2030","RIC","YENDO",6.4270448072951
"IMAGE","SEA","SSP2_noT_noCO2","2030","RIC","YENDO",4.65043020925231
"IMAGE","SSA","SSP2_noT_noCO2","2030","RIC","YENDO",2.47057988161843
"IMAGE","USA","SSP2_noT_noCO2","2030","RIC","YENDO",8.06930480957031
"IMAGE","WLD","SSP2_noT_noCO2","2030","RIC","YENDO",5.19499389648437
"IMAGE","BRA","SSP2_noTCrops_CO2","2030","RIC","YENDO",4.02386901855469
"IMAGE","CHN","SSP2_noTCrops_CO2","2030","RIC","YENDO",8.81135986328125
"IMAGE","IND","SSP2_noTCrops_CO2","2030","RIC","YENDO",4.00410614013672
"IMAGE","OAS","SSP2_noTCrops_CO2","2030","RIC","YENDO",4.70068298339844
"IMAGE","OSA","SSP2_noTCrops_CO2","2030","RIC","YENDO",6.47180273863805
"IMAGE","SEA","SSP2_noTCrops_CO2","2030","RIC","YENDO",4.63317391276308
"IMAGE","SSA","SSP2_noTCrops_CO2","2030","RIC","YENDO",2.46389325768964
"IMAGE","USA","SSP2_noTCrops_CO2","2030","RIC","YENDO",8.04933471679687
"IMAGE","WLD","SSP2_noTCrops_CO2","2030","RIC","YENDO",5.17872680664062
"IMAGE","BRA","SSP2_T_CO2","2030","RIC","YENDO",4.04200897216797
"IMAGE","CHN","SSP2_T_CO2","2030","RIC","YENDO",8.94548828125
"IMAGE","IND","SSP2_T_CO2","2030","RIC","YENDO",4.04605285644531
"IMAGE","OAS","SSP2_T_CO2","2030","RIC","YENDO",4.73735198974609
"IMAGE","OSA","SSP2_T_CO2","2030","RIC","YENDO",6.48282203933028
"IMAGE","SEA","SSP2_T_CO2","2030","RIC","YENDO",4.66875027190162
"IMAGE","SSA","SSP2_T_CO2","2030","RIC","YENDO",2.49109384236495
"IMAGE","USA","SSP2_T_CO2","2030","RIC","YENDO",8.11377075195312
"IMAGE","WLD","SSP2_T_CO2","2030","RIC","YENDO",5.2298828125
"IMAGE","BRA","SSP2_T_noCO2","2030","RIC","YENDO",4.02819396972656
"IMAGE","CHN","SSP2_T_noCO2","2030","RIC","YENDO",8.86280090332031
"IMAGE","IND","SSP2_T_noCO2","2030","RIC","YENDO",3.98868286132813
"IMAGE","OAS","SSP2_T_noCO2","2030","RIC","YENDO",4.67041412353516
"IMAGE","OSA","SSP2_T_noCO2","2030","RIC","YENDO",6.41308424100675
"IMAGE","SEA","SSP2_T_noCO2","2030","RIC","YENDO",4.64055367701456
"IMAGE","SSA","SSP2_T_noCO2","2030","RIC","YENDO",2.45707668931789
"IMAGE","USA","SSP2_T_noCO2","2030","RIC","YENDO",8.08330383300781
"IMAGE","WLD","SSP2_T_noCO2","2030","RIC","YENDO",5.17508483886719
"IMAGE","BRA","SSP2_noT_CO2","2035","RIC","YENDO",4.14708892822266
"IMAGE","CHN","SSP2_noT_CO2","2035","RIC","YENDO",9.02057312011719
"IMAGE","IND","SSP2_noT_CO2","2035","RIC","YENDO",4.15422302246094
"IMAGE","OAS","SSP2_noT_CO2","2035","RIC","YENDO",4.8447119140625
"IMAGE","OSA","SSP2_noT_CO2","2035","RIC","YENDO",6.66414235630406
"IMAGE","SEA","SSP2_noT_CO2","2035","RIC","YENDO",4.73736886617917
"IMAGE","SSA","SSP2_noT_CO2","2035","RIC","YENDO",2.66876957499286
"IMAGE","USA","SSP2_noT_CO2","2035","RIC","YENDO",8.19537780761719
"IMAGE","WLD","SSP2_noT_CO2","2035","RIC","YENDO",5.33256713867187
"IMAGE","BRA","SSP2_noT_noCO2","2035","RIC","YENDO",4.12214385986328
"IMAGE","CHN","SSP2_noT_noCO2","2035","RIC","YENDO",8.89476318359375
"IMAGE","IND","SSP2_noT_noCO2","2035","RIC","YENDO",4.07285003662109
"IMAGE","OAS","SSP2_noT_noCO2","2035","RIC","YENDO",4.74027801513672
"IMAGE","OSA","SSP2_noT_noCO2","2035","RIC","YENDO",6.55644017184385
"IMAGE","SEA","SSP2_noT_noCO2","2035","RIC","YENDO",4.69390337529282
"IMAGE","SSA","SSP2_noT_noCO2","2035","RIC","YENDO",2.61819747397034
"IMAGE","USA","SSP2_noT_noCO2","2035","RIC","YENDO",8.14395385742188
"IMAGE","WLD","SSP2_noT_noCO2","2035","RIC","YENDO",5.25232421875
"IMAGE","BRA","SSP2_noTCrops_CO2","2035","RIC","YENDO",4.11198211669922
"IMAGE","CHN","SSP2_noTCrops_CO2","2035","RIC","YENDO",8.8456640625
"IMAGE","IND","SSP2_noTCrops_CO2","2035","RIC","YENDO",4.05383209228516
"IMAGE","OAS","SSP2_noTCrops_CO2","2035","RIC","YENDO",4.75919311523437
"IMAGE","OSA","SSP2_noTCrops_CO2","2035","RIC","YENDO",6.62591014706041
"IMAGE","SEA","SSP2_noTCrops_CO2","2035","RIC","YENDO",4.67234580095767
"IMAGE","SSA","SSP2_noTCrops_CO2","2035","RIC","YENDO",2.60443274585231
"IMAGE","USA","SSP2_noTCrops_CO2","2035","RIC","YENDO",8.12053100585937
"IMAGE","WLD","SSP2_noTCrops_CO2","2035","RIC","YENDO",5.23554077148438
"IMAGE","BRA","SSP2_T_CO2","2035","RIC","YENDO",4.13746185302734
"IMAGE","CHN","SSP2_T_CO2","2035","RIC","YENDO",9.01136779785156
"IMAGE","IND","SSP2_T_CO2","2035","RIC","YENDO",4.10567413330078
"IMAGE","OAS","SSP2_T_CO2","2035","RIC","YENDO",4.81198089599609
"IMAGE","OSA","SSP2_T_CO2","2035","RIC","YENDO",6.63775212915405
"IMAGE","SEA","SSP2_T_CO2","2035","RIC","YENDO",4.71968923167996
"IMAGE","SSA","SSP2_T_CO2","2035","RIC","YENDO",2.64283353230381
"IMAGE","USA","SSP2_T_CO2","2035","RIC","YENDO",8.21719116210937
"IMAGE","WLD","SSP2_T_CO2","2035","RIC","YENDO",5.30095581054688
"IMAGE","BRA","SSP2_T_noCO2","2035","RIC","YENDO",4.11257293701172
"IMAGE","CHN","SSP2_T_noCO2","2035","RIC","YENDO",8.887548828125
"IMAGE","IND","SSP2_T_noCO2","2035","RIC","YENDO",4.01548095703125
"IMAGE","OAS","SSP2_T_noCO2","2035","RIC","YENDO",4.70198211669922
"IMAGE","OSA","SSP2_T_noCO2","2035","RIC","YENDO",6.52643295775744
"IMAGE","SEA","SSP2_T_noCO2","2035","RIC","YENDO",4.67552889127263
"IMAGE","SSA","SSP2_T_noCO2","2035","RIC","YENDO",2.59202807657651
"IMAGE","USA","SSP2_T_noCO2","2035","RIC","YENDO",8.16744873046875
"IMAGE","WLD","SSP2_T_noCO2","2035","RIC","YENDO",5.21607788085938
"IMAGE","BRA","SSP1","2040","RIC","YENDO",4.12899597167969
"IMAGE","CHN","SSP1","2040","RIC","YENDO",8.78364685058594
"IMAGE","IND","SSP1","2040","RIC","YENDO",4.15468200683594
"IMAGE","OAS","SSP1","2040","RIC","YENDO",4.87571197509766
"IMAGE","OSA","SSP1","2040","RIC","YENDO",6.59162371678094
"IMAGE","SEA","SSP1","2040","RIC","YENDO",4.78560554603197
"IMAGE","SSA","SSP1","2040","RIC","YENDO",2.83567570125357
"IMAGE","USA","SSP1","2040","RIC","YENDO",8.22281799316406
"IMAGE","WLD","SSP1","2040","RIC","YENDO",5.30669616699219
"IMAGE","BRA","SSP2","2040","RIC","YENDO",4.19612915039063
"IMAGE","CHN","SSP2","2040","RIC","YENDO",8.87732727050781
"IMAGE","IND","SSP2","2040","RIC","YENDO",4.10943908691406
"IMAGE","OAS","SSP2","2040","RIC","YENDO",4.79033599853516
"IMAGE","OSA","SSP2","2040","RIC","YENDO",6.78782412353107
"IMAGE","SEA","SSP2","2040","RIC","YENDO",4.71432624113524
"IMAGE","SSA","SSP2","2040","RIC","YENDO",2.76333881465853
"IMAGE","USA","SSP2","2040","RIC","YENDO",8.416220703125
"IMAGE","WLD","SSP2","2040","RIC","YENDO",5.29325927734375
"IMAGE","BRA","SSP3","2040","RIC","YENDO",4.60949493408203
"IMAGE","CHN","SSP3","2040","RIC","YENDO",8.83343505859375
"IMAGE","IND","SSP3","2040","RIC","YENDO",3.99040802001953
"IMAGE","OAS","SSP3","2040","RIC","YENDO",4.65287414550781
"IMAGE","OSA","SSP3","2040","RIC","YENDO",7.04578488576205
"IMAGE","SEA","SSP3","2040","RIC","YENDO",4.6821001155901
"IMAGE","SSA","SSP3","2040","RIC","YENDO",2.67433233343959
"IMAGE","USA","SSP3","2040","RIC","YENDO",8.37353210449219
"IMAGE","WLD","SSP3","2040","RIC","YENDO",5.23611877441406
"IMAGE","BRA","SSP4","2040","RIC","YENDO",4.36405487060547
"IMAGE","CHN","SSP4","2040","RIC","YENDO",8.75932312011719
"IMAGE","IND","SSP4","2040","RIC","YENDO",4.04122589111328
"IMAGE","OAS","SSP4","2040","RIC","YENDO",4.70864990234375
"IMAGE","OSA","SSP4","2040","RIC","YENDO",6.86590050555513
"IMAGE","SEA","SSP4","2040","RIC","YENDO",4.65892134104528
"IMAGE","SSA","SSP4","2040","RIC","YENDO",2.64473516559727
"IMAGE","USA","SSP4","2040","RIC","YENDO",8.55052001953125
"IMAGE","WLD","SSP4","2040","RIC","YENDO",5.21855224609375
"IMAGE","BRA","SSP5","2040","RIC","YENDO",4.17654205322266
"IMAGE","CHN","SSP5","2040","RIC","YENDO",8.74153015136719
"IMAGE","IND","SSP5","2040","RIC","YENDO",3.68424285888672
"IMAGE","OAS","SSP5","2040","RIC","YENDO",4.29573791503906
"IMAGE","OSA","SSP5","2040","RIC","YENDO",6.61288581758095
"IMAGE","SEA","SSP5","2040","RIC","YENDO",4.41757187420589
"IMAGE","SSA","SSP5","2040","RIC","YENDO",2.3412719585792
"IMAGE","USA","SSP5","2040","RIC","YENDO",7.98356872558594
"IMAGE","WLD","SSP5","2040","RIC","YENDO",4.96110412597656
"IMAGE","BRA","SSP2_noT_CO2","2040","RIC","YENDO",4.25293701171875
"IMAGE","CHN","SSP2_noT_CO2","2040","RIC","YENDO",9.09628479003906
"IMAGE","IND","SSP2_noT_CO2","2040","RIC","YENDO",4.22898712158203
"IMAGE","OAS","SSP2_noT_CO2","2040","RIC","YENDO",4.92973388671875
"IMAGE","OSA","SSP2_noT_CO2","2040","RIC","YENDO",6.84795598199335
"IMAGE","SEA","SSP2_noT_CO2","2040","RIC","YENDO",4.79639546584339
"IMAGE","SSA","SSP2_noT_CO2","2040","RIC","YENDO",2.83949368048224
"IMAGE","USA","SSP2_noT_CO2","2040","RIC","YENDO",8.29865173339844
"IMAGE","WLD","SSP2_noT_CO2","2040","RIC","YENDO",5.417626953125
"IMAGE","BRA","SSP2_noT_noCO2","2040","RIC","YENDO",4.21278686523438
"IMAGE","CHN","SSP2_noT_noCO2","2040","RIC","YENDO",8.9236962890625
"IMAGE","IND","SSP2_noT_noCO2","2040","RIC","YENDO",4.11329711914062
"IMAGE","OAS","SSP2_noT_noCO2","2040","RIC","YENDO",4.78275695800781
"IMAGE","OSA","SSP2_noT_noCO2","2040","RIC","YENDO",6.68923542450025
"IMAGE","SEA","SSP2_noT_noCO2","2040","RIC","YENDO",4.73380545292436
"IMAGE","SSA","SSP2_noT_noCO2","2040","RIC","YENDO",2.75472946461773
"IMAGE","USA","SSP2_noT_noCO2","2040","RIC","YENDO",8.22249572753906
"IMAGE","WLD","SSP2_noT_noCO2","2040","RIC","YENDO",5.30263122558594
"IMAGE","BRA","SSP2_noTCrops_CO2","2040","RIC","YENDO",4.20009490966797
"IMAGE","CHN","SSP2_noTCrops_CO2","2040","RIC","YENDO",8.87996826171875
"IMAGE","IND","SSP2_noTCrops_CO2","2040","RIC","YENDO",4.10355895996094
"IMAGE","OAS","SSP2_noTCrops_CO2","2040","RIC","YENDO",4.81770202636719
"IMAGE","OSA","SSP2_noTCrops_CO2","2040","RIC","YENDO",6.78119396570267
"IMAGE","SEA","SSP2_noTCrops_CO2","2040","RIC","YENDO",4.71188975633377
"IMAGE","SSA","SSP2_noTCrops_CO2","2040","RIC","YENDO",2.74561732235355
"IMAGE","USA","SSP2_noTCrops_CO2","2040","RIC","YENDO",8.19172729492188
"IMAGE","WLD","SSP2_noTCrops_CO2","2040","RIC","YENDO",5.29227172851563
"IMAGE","BRA","SSP2_T_CO2","2040","RIC","YENDO",4.23524200439453
"IMAGE","CHN","SSP2_T_CO2","2040","RIC","YENDO",9.08084228515625
"IMAGE","IND","SSP2_T_CO2","2040","RIC","YENDO",4.15004089355469
"IMAGE","OAS","SSP2_T_CO2","2040","RIC","YENDO",4.87629211425781
"IMAGE","OSA","SSP2_T_CO2","2040","RIC","YENDO",6.80682668177828
"IMAGE","SEA","SSP2_T_CO2","2040","RIC","YENDO",4.76743820978328
"IMAGE","SSA","SSP2_T_CO2","2040","RIC","YENDO",2.79316082547673
"IMAGE","USA","SSP2_T_CO2","2040","RIC","YENDO",8.33540588378906
"IMAGE","WLD","SSP2_T_CO2","2040","RIC","YENDO",5.36578125
"IMAGE","BRA","SSP2_T_noCO2","2040","RIC","YENDO",4.19514709472656
"IMAGE","CHN","SSP2_T_noCO2","2040","RIC","YENDO",8.90941711425781
"IMAGE","IND","SSP2_T_noCO2","2040","RIC","YENDO",4.01859405517578
"IMAGE","OAS","SSP2_T_noCO2","2040","RIC","YENDO",4.71883697509766
"IMAGE","OSA","SSP2_T_noCO2","2040","RIC","YENDO",6.64782737241666
"IMAGE","SEA","SSP2_T_noCO2","2040","RIC","YENDO",4.70382223237519
"IMAGE","SSA","SSP2_T_noCO2","2040","RIC","YENDO",2.70541271224431
"IMAGE","USA","SSP2_T_noCO2","2040","RIC","YENDO",8.26067687988281
"IMAGE","WLD","SSP2_T_noCO2","2040","RIC","YENDO",5.242216796875
"IMAGE","BRA","SSP2_noT_CO2","2045","RIC","YENDO",4.36103088378906
"IMAGE","CHN","SSP2_noT_CO2","2045","RIC","YENDO",9.1804052734375
"IMAGE","IND","SSP2_noT_CO2","2045","RIC","YENDO",4.32020111083984
"IMAGE","OAS","SSP2_noT_CO2","2045","RIC","YENDO",5.0281689453125
"IMAGE","OSA","SSP2_noT_CO2","2045","RIC","YENDO",7.04208198786629
"IMAGE","SEA","SSP2_noT_CO2","2045","RIC","YENDO",4.86151483524783
"IMAGE","SSA","SSP2_noT_CO2","2045","RIC","YENDO",3.02385911346919
"IMAGE","USA","SSP2_noT_CO2","2045","RIC","YENDO",8.4004541015625
"IMAGE","WLD","SSP2_noT_CO2","2045","RIC","YENDO",5.51302612304687
"IMAGE","BRA","SSP2_noT_noCO2","2045","RIC","YENDO",4.30234405517578
"IMAGE","CHN","SSP2_noT_noCO2","2045","RIC","YENDO",8.9588671875
"IMAGE","IND","SSP2_noT_noCO2","2045","RIC","YENDO",4.16726501464844
"IMAGE","OAS","SSP2_noT_noCO2","2045","RIC","YENDO",4.83282287597656
"IMAGE","OSA","SSP2_noT_noCO2","2045","RIC","YENDO",6.82639868136059
"IMAGE","SEA","SSP2_noT_noCO2","2045","RIC","YENDO",4.7776772953898
"IMAGE","SSA","SSP2_noT_noCO2","2045","RIC","YENDO",2.89841571664121
"IMAGE","USA","SSP2_noT_noCO2","2045","RIC","YENDO",8.29661804199219
"IMAGE","WLD","SSP2_noT_noCO2","2045","RIC","YENDO",5.35907470703125
"IMAGE","BRA","SSP2_noTCrops_CO2","2045","RIC","YENDO",4.28820709228516
"IMAGE","CHN","SSP2_noTCrops_CO2","2045","RIC","YENDO",8.91427185058594
"IMAGE","IND","SSP2_noTCrops_CO2","2045","RIC","YENDO",4.15328704833984
"IMAGE","OAS","SSP2_noTCrops_CO2","2045","RIC","YENDO",4.8762109375
"IMAGE","OSA","SSP2_noTCrops_CO2","2045","RIC","YENDO",6.93466819196791
"IMAGE","SEA","SSP2_noTCrops_CO2","2045","RIC","YENDO",4.75213248025895
"IMAGE","SSA","SSP2_noTCrops_CO2","2045","RIC","YENDO",2.88753429835082
"IMAGE","USA","SSP2_noTCrops_CO2","2045","RIC","YENDO",8.2629248046875
"IMAGE","WLD","SSP2_noTCrops_CO2","2045","RIC","YENDO",5.34893981933594
"IMAGE","BRA","SSP2_T_CO2","2045","RIC","YENDO",4.33236297607422
"IMAGE","CHN","SSP2_T_CO2","2045","RIC","YENDO",9.15645080566406
"IMAGE","IND","SSP2_T_CO2","2045","RIC","YENDO",4.20215911865234
"IMAGE","OAS","SSP2_T_CO2","2045","RIC","YENDO",4.94826507568359
"IMAGE","OSA","SSP2_T_CO2","2045","RIC","YENDO",6.98283262680158
"IMAGE","SEA","SSP2_T_CO2","2045","RIC","YENDO",4.81819023669118
"IMAGE","SSA","SSP2_T_CO2","2045","RIC","YENDO",2.94800883839555
"IMAGE","USA","SSP2_T_CO2","2045","RIC","YENDO",8.45927307128906
"IMAGE","WLD","SSP2_T_CO2","2045","RIC","YENDO",5.43303527832031
"IMAGE","BRA","SSP2_T_noCO2","2045","RIC","YENDO",4.27352386474609
"IMAGE","CHN","SSP2_T_noCO2","2045","RIC","YENDO",8.93768188476563
"IMAGE","IND","SSP2_T_noCO2","2045","RIC","YENDO",4.02321990966797
"IMAGE","OAS","SSP2_T_noCO2","2045","RIC","YENDO",4.73311096191406
"IMAGE","OSA","SSP2_T_noCO2","2045","RIC","YENDO",6.76426892814861
"IMAGE","SEA","SSP2_T_noCO2","2045","RIC","YENDO",4.73249576180101
"IMAGE","SSA","SSP2_T_noCO2","2045","RIC","YENDO",2.81678656804617
"IMAGE","USA","SSP2_T_noCO2","2045","RIC","YENDO",8.35524719238281
"IMAGE","WLD","SSP2_T_noCO2","2045","RIC","YENDO",5.26883117675781
"IMAGE","BRA","SSP1","2050","RIC","YENDO",4.39601287841797
"IMAGE","CHN","SSP1","2050","RIC","YENDO",8.79181274414062
"IMAGE","IND","SSP1","2050","RIC","YENDO",4.28571014404297
"IMAGE","OAS","SSP1","2050","RIC","YENDO",5.02916595458984
"IMAGE","OSA","SSP1","2050","RIC","YENDO",6.84624389178009
"IMAGE","SEA","SSP1","2050","RIC","YENDO",4.86938859988194
"IMAGE","SSA","SSP1","2050","RIC","YENDO",3.16749691640979
"IMAGE","USA","SSP1","2050","RIC","YENDO",8.29617980957031
"IMAGE","WLD","SSP1","2050","RIC","YENDO",5.4175537109375
"IMAGE","BRA","SSP2","2050","RIC","YENDO",4.37426208496094
"IMAGE","CHN","SSP2","2050","RIC","YENDO",8.94703002929688
"IMAGE","IND","SSP2","2050","RIC","YENDO",4.20960784912109
"IMAGE","OAS","SSP2","2050","RIC","YENDO",4.90735687255859
"IMAGE","OSA","SSP2","2050","RIC","YENDO",7.09747600850637
"IMAGE","SEA","SSP2","2050","RIC","YENDO",4.79895846534898
"IMAGE","SSA","SSP2","2050","RIC","YENDO",3.04970269539507
"IMAGE","USA","SSP2","2050","RIC","YENDO",8.55785522460937
"IMAGE","WLD","SSP2","2050","RIC","YENDO",5.40840087890625
"IMAGE","BRA","SSP3","2050","RIC","YENDO",4.93578186035156
"IMAGE","CHN","SSP3","2050","RIC","YENDO",8.88219177246094
"IMAGE","IND","SSP3","2050","RIC","YENDO",4.04496490478516
"IMAGE","OAS","SSP3","2050","RIC","YENDO",4.71631988525391
"IMAGE","OSA","SSP3","2050","RIC","YENDO",7.34240621727714
"IMAGE","SEA","SSP3","2050","RIC","YENDO",4.77038756133675
"IMAGE","SSA","SSP3","2050","RIC","YENDO",2.87507717535431
"IMAGE","USA","SSP3","2050","RIC","YENDO",8.52106323242188
"IMAGE","WLD","SSP3","2050","RIC","YENDO",5.32347473144531
"IMAGE","BRA","SSP4","2050","RIC","YENDO",4.67709106445313
"IMAGE","CHN","SSP4","2050","RIC","YENDO",8.75520629882813
"IMAGE","IND","SSP4","2050","RIC","YENDO",4.13370513916016
"IMAGE","OAS","SSP4","2050","RIC","YENDO",4.81633514404297
"IMAGE","OSA","SSP4","2050","RIC","YENDO",7.14501794392615
"IMAGE","SEA","SSP4","2050","RIC","YENDO",4.72473331065095
"IMAGE","SSA","SSP4","2050","RIC","YENDO",2.84736236549474
"IMAGE","USA","SSP4","2050","RIC","YENDO",8.676201171875
"IMAGE","WLD","SSP4","2050","RIC","YENDO",5.3017822265625
"IMAGE","BRA","SSP5","2050","RIC","YENDO",4.26130615234375
"IMAGE","CHN","SSP5","2050","RIC","YENDO",8.70529724121094
"IMAGE","IND","SSP5","2050","RIC","YENDO",3.58756591796875
"IMAGE","OAS","SSP5","2050","RIC","YENDO",4.18082702636719
"IMAGE","OSA","SSP5","2050","RIC","YENDO",6.67955254841455
"IMAGE","SEA","SSP5","2050","RIC","YENDO",4.34662806291539
"IMAGE","SSA","SSP5","2050","RIC","YENDO",2.34796143091559
"IMAGE","USA","SSP5","2050","RIC","YENDO",7.96320983886719
"IMAGE","WLD","SSP5","2050","RIC","YENDO",4.89130401611328
"IMAGE","BRA","SSP2_noT_CO2","2050","RIC","YENDO",4.46817291259766
"IMAGE","CHN","SSP2_noT_CO2","2050","RIC","YENDO",9.26683715820313
"IMAGE","IND","SSP2_noT_CO2","2050","RIC","YENDO",4.41303588867188
"IMAGE","OAS","SSP2_noT_CO2","2050","RIC","YENDO",5.12901977539063
"IMAGE","OSA","SSP2_noT_CO2","2050","RIC","YENDO",7.24170099900535
"IMAGE","SEA","SSP2_noT_CO2","2050","RIC","YENDO",4.9263095375933
"IMAGE","SSA","SSP2_noT_CO2","2050","RIC","YENDO",3.21091688771313
"IMAGE","USA","SSP2_noT_CO2","2050","RIC","YENDO",8.51739013671875
"IMAGE","WLD","SSP2_noT_CO2","2050","RIC","YENDO",5.60587585449219
"IMAGE","BRA","SSP2_noT_noCO2","2050","RIC","YENDO",4.38773101806641
"IMAGE","CHN","SSP2_noT_noCO2","2050","RIC","YENDO",8.99503784179688
"IMAGE","IND","SSP2_noT_noCO2","2050","RIC","YENDO",4.21988311767578
"IMAGE","OAS","SSP2_noT_noCO2","2050","RIC","YENDO",4.88157806396484
"IMAGE","OSA","SSP2_noT_noCO2","2050","RIC","YENDO",6.96711420882394
"IMAGE","SEA","SSP2_noT_noCO2","2050","RIC","YENDO",4.81934803853032
"IMAGE","SSA","SSP2_noT_noCO2","2050","RIC","YENDO",3.04005513047096
"IMAGE","USA","SSP2_noT_noCO2","2050","RIC","YENDO",8.38104614257812
"IMAGE","WLD","SSP2_noT_noCO2","2050","RIC","YENDO",5.41203979492188
"IMAGE","BRA","SSP2_noTCrops_CO2","2050","RIC","YENDO",4.37631988525391
"IMAGE","CHN","SSP2_noTCrops_CO2","2050","RIC","YENDO",8.94857482910156
"IMAGE","IND","SSP2_noTCrops_CO2","2050","RIC","YENDO",4.20301300048828
"IMAGE","OAS","SSP2_noTCrops_CO2","2050","RIC","YENDO",4.93472106933594
"IMAGE","OSA","SSP2_noTCrops_CO2","2050","RIC","YENDO",7.08745083247126
"IMAGE","SEA","SSP2_noTCrops_CO2","2050","RIC","YENDO",4.79288154764122
"IMAGE","SSA","SSP2_noTCrops_CO2","2050","RIC","YENDO",3.0295370703912
"IMAGE","USA","SSP2_noTCrops_CO2","2050","RIC","YENDO",8.33412109375
"IMAGE","WLD","SSP2_noTCrops_CO2","2050","RIC","YENDO",5.405458984375
"IMAGE","BRA","SSP2_T_CO2","2050","RIC","YENDO",4.42567291259766
"IMAGE","CHN","SSP2_T_CO2","2050","RIC","YENDO",9.23457885742187
"IMAGE","IND","SSP2_T_CO2","2050","RIC","YENDO",4.25008087158203
"IMAGE","OAS","SSP2_T_CO2","2050","RIC","YENDO",5.01636688232422
"IMAGE","OSA","SSP2_T_CO2","2050","RIC","YENDO",7.16454849215084
"IMAGE","SEA","SSP2_T_CO2","2050","RIC","YENDO",4.86664678529113
"IMAGE","SSA","SSP2_T_CO2","2050","RIC","YENDO",3.09865250014548
"IMAGE","USA","SSP2_T_CO2","2050","RIC","YENDO",8.59936401367188
"IMAGE","WLD","SSP2_T_CO2","2050","RIC","YENDO",5.50136413574219
"IMAGE","BRA","SSP2_T_noCO2","2050","RIC","YENDO",4.34454895019531
"IMAGE","CHN","SSP2_T_noCO2","2050","RIC","YENDO",8.965498046875
"IMAGE","IND","SSP2_T_noCO2","2050","RIC","YENDO",4.01812713623047
"IMAGE","OAS","SSP2_T_noCO2","2050","RIC","YENDO",4.74171905517578
"IMAGE","OSA","SSP2_T_noCO2","2050","RIC","YENDO",6.884717792738
"IMAGE","SEA","SSP2_T_noCO2","2050","RIC","YENDO",4.75643328523253
"IMAGE","SSA","SSP2_T_noCO2","2050","RIC","YENDO",2.91641918304171
"IMAGE","USA","SSP2_T_noCO2","2050","RIC","YENDO",8.46203430175781
"IMAGE","WLD","SSP2_T_noCO2","2050","RIC","YENDO",5.28689514160156
"IMAGE","ANZ","SSP1","2005","WHT","YENDO",1.51891204833984
"IMAGE","CAN","SSP1","2005","WHT","YENDO",2.77729187011719
"IMAGE","CHN","SSP1","2005","WHT","YENDO",4.99170501708984
"IMAGE","EUR","SSP1","2005","WHT","YENDO",4.66195149631472
"IMAGE","FSU","SSP1","2005","WHT","YENDO",1.89255436295626
"IMAGE","IND","SSP1","2005","WHT","YENDO",2.66902404785156
"IMAGE","MEN","SSP1","2005","WHT","YENDO",2.01569880705516
"IMAGE","OAS","SSP1","2005","WHT","YENDO",2.21350204467773
"IMAGE","OSA","SSP1","2005","WHT","YENDO",2.8430016969836
"IMAGE","USA","SSP1","2005","WHT","YENDO",2.86734985351563
"IMAGE","WLD","SSP1","2005","WHT","YENDO",2.79089202880859
"IMAGE","ANZ","SSP2","2005","WHT","YENDO",1.46601104736328
"IMAGE","CAN","SSP2","2005","WHT","YENDO",2.78122314453125
"IMAGE","CHN","SSP2","2005","WHT","YENDO",4.99111511230469
"IMAGE","EUR","SSP2","2005","WHT","YENDO",4.66103617556029
"IMAGE","FSU","SSP2","2005","WHT","YENDO",1.8919884530691
"IMAGE","IND","SSP2","2005","WHT","YENDO",2.67446411132812
"IMAGE","MEN","SSP2","2005","WHT","YENDO",2.03239900113001
"IMAGE","OAS","SSP2","2005","WHT","YENDO",2.21347198486328
"IMAGE","OSA","SSP2","2005","WHT","YENDO",2.8358936163524
"IMAGE","USA","SSP2","2005","WHT","YENDO",2.86746185302734
"IMAGE","WLD","SSP2","2005","WHT","YENDO",2.78873291015625
"IMAGE","ANZ","SSP3","2005","WHT","YENDO",1.46494598388672
"IMAGE","CAN","SSP3","2005","WHT","YENDO",2.78148284912109
"IMAGE","CHN","SSP3","2005","WHT","YENDO",4.99120697021484
"IMAGE","EUR","SSP3","2005","WHT","YENDO",4.66100524883362
"IMAGE","FSU","SSP3","2005","WHT","YENDO",1.8919404541275
"IMAGE","IND","SSP3","2005","WHT","YENDO",2.67448089599609
"IMAGE","MEN","SSP3","2005","WHT","YENDO",2.03229682508453
"IMAGE","OAS","SSP3","2005","WHT","YENDO",2.21347198486328
"IMAGE","OSA","SSP3","2005","WHT","YENDO",2.83594604372306
"IMAGE","USA","SSP3","2005","WHT","YENDO",2.86745391845703
"IMAGE","WLD","SSP3","2005","WHT","YENDO",2.78853485107422
"IMAGE","ANZ","SSP4","2005","WHT","YENDO",1.46531799316406
"IMAGE","CAN","SSP4","2005","WHT","YENDO",2.78117614746094
